RecordID,RecordType,RouteID,RouteName,RouteStatus,RouteColorCode,FetchedDate,FetchedTime
43629,Bus,108,Halsted/95th,Normal Service,ffffff,8/29/2026,15:30:03
43630,Bus,111,111th/King Drive,Normal Service,565a5c,8/29/2026,15:30:03
43631,Bus,111A,Pullman Shuttle,Normal Service,565a5c,8/29/2026,15:30:03
43632,Bus,112,Vincennes/111th,Normal Service,565a5c,8/29/2026,15:30:03
43633,Bus,115,Pullman/115th,Planned Reroute,565a5c,8/29/2026,15:30:03
43634,Bus,119,Michigan/119th,Normal Service,565a5c,8/29/2026,15:30:03
43635,Bus,120,Ogilvie/Streeterville Express,Bus Stop Note,ffffff,8/29/2026,15:30:03
43636,Bus,121,Union/Streeterville Express,Bus Stop Note,ffffff,8/29/2026,15:30:03
43637,Bus,124,Navy Pier,Planned Reroute,565a5c,8/29/2026,15:30:03
43638,Bus,125,Water Tower Express,Planned Reroute,ffffff,8/29/2026,15:30:03
43639,Bus,126,Jackson,Planned Reroute,565a5c,8/29/2026,15:30:03
43640,Bus,128,Soldier Field Express,Normal Service,ffffff,8/29/2026,15:30:03
43641,Bus,130,Museum Campus,Normal Service,ffffff,8/29/2026,15:30:03
43642,Bus,134,Stockton/LaSalle Express,Normal Service,ffffff,8/29/2026,15:30:03
43643,Bus,135,Clarendon/LaSalle Express,Normal Service,ffffff,8/29/2026,15:30:03
43644,Bus,136,Sheridan/LaSalle Express,Normal Service,ffffff,8/29/2026,15:30:03
43645,Bus,143,Stockton/Michigan Express,Normal Service,ffffff,8/29/2026,15:30:03
43646,Bus,146,Inner Lake Shore/Michigan Express,Planned Reroute,b71234,8/29/2026,15:30:03
43647,Bus,147,Outer DuSable Lake Shore Express,Normal Service,b71234,8/29/2026,15:30:03
43648,Bus,148,Clarendon/Michigan Express,Planned Reroute,ffffff,8/29/2026,15:30:03
43649,Bus,151,Sheridan,Normal Service,565a5c,8/29/2026,15:30:03
43650,Bus,152,Addison,Normal Service,565a5c,8/29/2026,15:30:03
43651,Bus,155,Devon,Normal Service,565a5c,8/29/2026,15:30:03
43652,Bus,156,LaSalle,Normal Service,565a5c,8/29/2026,15:30:03
43653,Bus,157,Streeterville/Taylor,Planned Reroute,565a5c,8/29/2026,15:30:03
43654,Bus,165,West 65th,Normal Service,ffffff,8/29/2026,15:30:03
43655,Bus,169,69th/UPS Express,Normal Service,ffffff,8/29/2026,15:30:03
43656,Bus,171,U. of Chicago/Hyde Park,Normal Service,565a5c,8/29/2026,15:30:03
43657,Bus,172,U. of Chicago/Kenwood,Planned Reroute,565a5c,8/29/2026,15:30:03
43658,Bus,192,U. of Chicago Hospitals Express,Planned Reroute,ffffff,8/29/2026,15:30:03
43659,Bus,201,Central/Ridge,Normal Service,565a5c,8/29/2026,15:30:03
43660,Bus,206,Evanston Circulator,Normal Service,ffffff,8/29/2026,15:30:03
43661,Rail,Red,Red Line,Normal Service,c60c30,8/29/2026,15:30:05
43662,Rail,Blue,Blue Line,Minor Delays,00a1de,8/29/2026,15:30:05
43663,Rail,Brn,Brown Line,Normal Service,62361b,8/29/2026,15:30:05
43664,Rail,G,Green Line,Special Note,009b3a,8/29/2026,15:30:05
43665,Rail,Org,Orange Line,Normal Service,f9461c,8/29/2026,15:30:05
43666,Rail,Pink,Pink Line,Normal Service,e27ea6,8/29/2026,15:30:05
43667,Rail,P,Purple Line,Added Service,522398,8/29/2026,15:30:05
43668,Rail,Y,Yellow Line,Added Service,f9e300,8/29/2026,15:30:05
43669,Systemwide,Systemwide,All Routes,Normal Service,0,8/29/2026,15:30:07
43670,Systemwide,Bus,All Bus Routes,Service Change,0,8/29/2026,15:30:07
43671,Systemwide,Train,All Train Routes,Normal Service,0,8/29/2026,15:30:07
43672,Bus,1,Bronzeville/Union Station,Normal Service,ffffff,8/29/2026,15:45:02
43673,Bus,2,Hyde Park Express,Planned Reroute,ffffff,8/29/2026,15:45:02
43674,Bus,3,King Drive,Added Service,565a5c,8/29/2026,15:45:02
43675,Bus,4,Cottage Grove,Planned Reroute,414145,8/29/2026,15:45:02
43676,Bus,X4,Cottage Grove Express,Normal Service,ffffff,8/29/2026,15:45:02
43677,Bus,N5,South Shore Night Bus,Planned Reroute,ffffff,8/29/2026,15:45:02
43678,Bus,6,Jackson Park Express,Planned Reroute,b71234,8/29/2026,15:45:02
43679,Bus,7,Harrison,Planned Reroute,565a5c,8/29/2026,15:45:02
43680,Bus,8,Halsted,Planned Reroute,565a5c,8/29/2026,15:45:02
43681,Bus,8A,South Halsted,Normal Service,565a5c,8/29/2026,15:45:02
43682,Bus,9,Ashland,Normal Service,565a5c,8/29/2026,15:45:02
43683,Bus,X9,Ashland Express,Normal Service,ffffff,8/29/2026,15:45:02
43684,Bus,10,Obama Presidential Center/Museum of Science & Industry Express,Planned Reroute,b71234,8/29/2026,15:45:02
43685,Bus,11,Lincoln,Bus Stop Relocation,565a5c,8/29/2026,15:45:02
43686,Bus,12,Roosevelt,Bus Stop Note,565a5c,8/29/2026,15:45:02
43687,Bus,J14,Jeffery Jump,Planned Reroute,0065BD,8/29/2026,15:45:02
43688,Bus,15,Jeffery Local,Planned Reroute,565a5c,8/29/2026,15:45:02
43689,Bus,18,16th-18th,Normal Service,565a5c,8/29/2026,15:45:02
43690,Bus,19,United Center Express,Normal Service,ffffff,8/29/2026,15:45:02
43691,Bus,20,Madison,Bus Stop Note,414145,8/29/2026,15:45:02
43692,Bus,21,Cermak,Normal Service,565a5c,8/29/2026,15:45:02
43693,Bus,22,Clark,Bus Stop Note,565a5c,8/29/2026,15:45:02
43694,Bus,24,Wentworth,Bus Stop Note,565a5c,8/29/2026,15:45:02
43695,Bus,26,South Shore Express,Normal Service,ffffff,8/29/2026,15:45:02
43696,Bus,28,Stony Island,Normal Service,565a5c,8/29/2026,15:45:02
43697,Bus,29,State,Planned Reroute,565a5c,8/29/2026,15:45:02
43698,Bus,30,South Chicago,Normal Service,565a5c,8/29/2026,15:45:02
43699,Bus,31,31st,Normal Service,565a5c,8/29/2026,15:45:02
43700,Bus,34,South Michigan,Normal Service,414145,8/29/2026,15:45:02
43701,Bus,35,31st/35th,Added Service,414145,8/29/2026,15:45:02
43702,Bus,36,Broadway,Planned Reroute,565a5c,8/29/2026,15:45:02
43703,Bus,37,Sedgwick,Planned Reroute,565a5c,8/29/2026,15:45:02
43704,Bus,39,Pershing,Normal Service,565a5c,8/29/2026,15:45:02
43705,Bus,43,43rd,Normal Service,565a5c,8/29/2026,15:45:02
43706,Bus,44,Wallace/Racine,Planned Reroute,565a5c,8/29/2026,15:45:02
43707,Bus,47,47th,Normal Service,414145,8/29/2026,15:45:02
43708,Bus,48,South Damen,Normal Service,ffffff,8/29/2026,15:45:02
43709,Bus,49,Western,Planned Reroute,414145,8/29/2026,15:45:02
43710,Bus,49B,North Western,Bus Stop Relocation,565a5c,8/29/2026,15:45:02
43711,Bus,X49,Western Express,Planned Reroute,ffffff,8/29/2026,15:45:02
43712,Bus,50,Damen,Bus Stop Note,565a5c,8/29/2026,15:45:02
43713,Bus,51,51st,Normal Service,565a5c,8/29/2026,15:45:02
43714,Bus,52,Kedzie,Normal Service,565a5c,8/29/2026,15:45:02
43715,Bus,52A,South Kedzie,Normal Service,565a5c,8/29/2026,15:45:02
43716,Bus,53,Pulaski,Normal Service,414145,8/29/2026,15:45:02
43717,Bus,53A,South Pulaski,Normal Service,565a5c,8/29/2026,15:45:02
43718,Bus,54,Cicero,Normal Service,414145,8/29/2026,15:45:02
43719,Bus,54A,North Cicero/Skokie Blvd.,Normal Service,ffffff,8/29/2026,15:45:02
43720,Bus,54B,South Cicero,Normal Service,565a5c,8/29/2026,15:45:02
43721,Bus,55,Garfield,Normal Service,414145,8/29/2026,15:45:02
43722,Bus,55A,55th/Austin,Normal Service,ffffff,8/29/2026,15:45:02
43723,Bus,55N,55th/Narragansett,Normal Service,565a5c,8/29/2026,15:45:02
43724,Bus,56,Milwaukee,Normal Service,565a5c,8/29/2026,15:45:02
43725,Bus,57,Laramie,Normal Service,565a5c,8/29/2026,15:45:02
43726,Bus,59,59th/61st,Normal Service,565a5c,8/29/2026,15:45:02
43727,Bus,60,Blue Island/26th,Minor Delays / Reroute,414145,8/29/2026,15:45:02
43728,Bus,62,Archer,Planned Reroute,565a5c,8/29/2026,15:45:02
43729,Bus,62H,Archer/Harlem,Normal Service,565a5c,8/29/2026,15:45:02
43730,Bus,63,63rd,Normal Service,414145,8/29/2026,15:45:02
43731,Bus,63W,West 63rd,Normal Service,565a5c,8/29/2026,15:45:02
43732,Bus,65,Grand,Normal Service,565a5c,8/29/2026,15:45:02
43733,Bus,66,Chicago,Planned Reroute,414145,8/29/2026,15:45:02
43734,Bus,67,67th-69th-71st,Planned Reroute,565a5c,8/29/2026,15:45:02
43735,Bus,68,Northwest Highway,Normal Service,565a5c,8/29/2026,15:45:02
43736,Bus,70,Division,Added Service,565a5c,8/29/2026,15:45:02
43737,Bus,71,71st/South Shore,Normal Service,565a5c,8/29/2026,15:45:02
43738,Bus,72,North,Normal Service,565a5c,8/29/2026,15:45:02
43739,Bus,73,Armitage,Planned Reroute,565a5c,8/29/2026,15:45:02
43740,Bus,74,Fullerton,Added Service,414145,8/29/2026,15:45:02
43741,Bus,75,74th-75th,Normal Service,565a5c,8/29/2026,15:45:02
43742,Bus,76,Diversey,Added Service,565a5c,8/29/2026,15:45:02
43743,Bus,77,Belmont,Normal Service,414145,8/29/2026,15:45:02
43744,Bus,78,Montrose,Service Change,565a5c,8/29/2026,15:45:02
43745,Bus,79,79th,Normal Service,414145,8/29/2026,15:45:02
43746,Bus,80,Irving Park,Normal Service,565a5c,8/29/2026,15:45:02
43747,Bus,81,Lawrence,Normal Service,565a5c,8/29/2026,15:45:02
43748,Bus,81W,West Lawrence,Normal Service,565a5c,8/29/2026,15:45:02
43749,Bus,82,Kimball-Homan,Planned Reroute,414145,8/29/2026,15:45:02
43750,Bus,84,Peterson,Normal Service,565a5c,8/29/2026,15:45:02
43751,Bus,85,Central,Added Service,414145,8/29/2026,15:45:02
43752,Bus,85A,North Central,Normal Service,565a5c,8/29/2026,15:45:02
43753,Bus,86,Narragansett/Ridgeland,Normal Service,565a5c,8/29/2026,15:45:02
43754,Bus,87,87th,Normal Service,565a5c,8/29/2026,15:45:02
43755,Bus,88,Higgins,Normal Service,565a5c,8/29/2026,15:45:02
43756,Bus,90,Harlem,Normal Service,565a5c,8/29/2026,15:45:02
43757,Bus,91,Austin,Planned Reroute,565a5c,8/29/2026,15:45:02
43758,Bus,92,Foster,Planned Reroute,565a5c,8/29/2026,15:45:02
43759,Bus,93,California/Dodge,Planned Reroute,565a5c,8/29/2026,15:45:02
43760,Bus,94,California,Normal Service,565a5c,8/29/2026,15:45:02
43761,Bus,95,95th,Normal Service,414145,8/29/2026,15:45:02
43762,Bus,96,Lunt,Planned Reroute,565a5c,8/29/2026,15:45:02
43763,Bus,97,Skokie,Normal Service,565a5c,8/29/2026,15:45:02
43764,Bus,100,Jeffery Manor Express,Normal Service,ffffff,8/29/2026,15:45:02
43765,Bus,103,West 103rd,Normal Service,565a5c,8/29/2026,15:45:02
43766,Bus,106,East 103rd,Normal Service,565a5c,8/29/2026,15:45:02
43767,Bus,108,Halsted/95th,Normal Service,ffffff,8/29/2026,15:45:02
43768,Bus,111,111th/King Drive,Normal Service,565a5c,8/29/2026,15:45:02
43769,Bus,111A,Pullman Shuttle,Normal Service,565a5c,8/29/2026,15:45:02
43770,Bus,112,Vincennes/111th,Normal Service,565a5c,8/29/2026,15:45:02
43771,Bus,115,Pullman/115th,Planned Reroute,565a5c,8/29/2026,15:45:02
43772,Bus,119,Michigan/119th,Normal Service,565a5c,8/29/2026,15:45:02
43773,Bus,120,Ogilvie/Streeterville Express,Bus Stop Note,ffffff,8/29/2026,15:45:02
43774,Bus,121,Union/Streeterville Express,Bus Stop Note,ffffff,8/29/2026,15:45:02
43775,Bus,124,Navy Pier,Planned Reroute,565a5c,8/29/2026,15:45:02
43776,Bus,125,Water Tower Express,Planned Reroute,ffffff,8/29/2026,15:45:02
43777,Bus,126,Jackson,Planned Reroute,565a5c,8/29/2026,15:45:02
43778,Bus,128,Soldier Field Express,Normal Service,ffffff,8/29/2026,15:45:02
43779,Bus,130,Museum Campus,Normal Service,ffffff,8/29/2026,15:45:02
43780,Bus,134,Stockton/LaSalle Express,Normal Service,ffffff,8/29/2026,15:45:02
43781,Bus,135,Clarendon/LaSalle Express,Normal Service,ffffff,8/29/2026,15:45:02
43782,Bus,136,Sheridan/LaSalle Express,Normal Service,ffffff,8/29/2026,15:45:02
43783,Bus,143,Stockton/Michigan Express,Normal Service,ffffff,8/29/2026,15:45:02
43784,Bus,146,Inner Lake Shore/Michigan Express,Planned Reroute,b71234,8/29/2026,15:45:02
43785,Bus,147,Outer DuSable Lake Shore Express,Normal Service,b71234,8/29/2026,15:45:02
43786,Bus,148,Clarendon/Michigan Express,Planned Reroute,ffffff,8/29/2026,15:45:02
43787,Bus,151,Sheridan,Normal Service,565a5c,8/29/2026,15:45:02
43788,Bus,152,Addison,Normal Service,565a5c,8/29/2026,15:45:02
43789,Bus,155,Devon,Normal Service,565a5c,8/29/2026,15:45:02
43790,Bus,156,LaSalle,Normal Service,565a5c,8/29/2026,15:45:02
43791,Bus,157,Streeterville/Taylor,Planned Reroute,565a5c,8/29/2026,15:45:02
43792,Bus,165,West 65th,Normal Service,ffffff,8/29/2026,15:45:02
43793,Bus,169,69th/UPS Express,Normal Service,ffffff,8/29/2026,15:45:02
43794,Bus,171,U. of Chicago/Hyde Park,Normal Service,565a5c,8/29/2026,15:45:02
43795,Bus,172,U. of Chicago/Kenwood,Planned Reroute,565a5c,8/29/2026,15:45:02
43796,Bus,192,U. of Chicago Hospitals Express,Planned Reroute,ffffff,8/29/2026,15:45:02
43797,Bus,201,Central/Ridge,Normal Service,565a5c,8/29/2026,15:45:02
43798,Bus,206,Evanston Circulator,Normal Service,ffffff,8/29/2026,15:45:02
43799,Rail,Red,Red Line,Normal Service,c60c30,8/29/2026,15:45:03
43800,Rail,Blue,Blue Line,Planned Work w/Part Closure,00a1de,8/29/2026,15:45:03
43801,Rail,Brn,Brown Line,Normal Service,62361b,8/29/2026,15:45:03
43802,Rail,G,Green Line,Special Note,009b3a,8/29/2026,15:45:03
43803,Rail,Org,Orange Line,Normal Service,f9461c,8/29/2026,15:45:03
43804,Rail,Pink,Pink Line,Normal Service,e27ea6,8/29/2026,15:45:03
43805,Rail,P,Purple Line,Added Service,522398,8/29/2026,15:45:03
43806,Rail,Y,Yellow Line,Added Service,f9e300,8/29/2026,15:45:03
43807,Systemwide,Systemwide,All Routes,Normal Service,0,8/29/2026,15:45:04
43808,Systemwide,Bus,All Bus Routes,Service Change,0,8/29/2026,15:45:04
43809,Systemwide,Train,All Train Routes,Normal Service,0,8/29/2026,15:45:04
43810,Bus,1,Bronzeville/Union Station,Normal Service,ffffff,8/29/2026,16:00:03
43811,Bus,2,Hyde Park Express,Planned Reroute,ffffff,8/29/2026,16:00:03
43812,Bus,3,King Drive,Added Service,565a5c,8/29/2026,16:00:03
43813,Bus,4,Cottage Grove,Planned Reroute,414145,8/29/2026,16:00:03
43814,Bus,X4,Cottage Grove Express,Normal Service,ffffff,8/29/2026,16:00:03
43815,Bus,N5,South Shore Night Bus,Planned Reroute,ffffff,8/29/2026,16:00:03
43816,Bus,6,Jackson Park Express,Planned Reroute,b71234,8/29/2026,16:00:03
43817,Bus,7,Harrison,Planned Reroute,565a5c,8/29/2026,16:00:03
43818,Bus,8,Halsted,Planned Reroute,565a5c,8/29/2026,16:00:03
43819,Bus,8A,South Halsted,Normal Service,565a5c,8/29/2026,16:00:03
43820,Bus,9,Ashland,Normal Service,565a5c,8/29/2026,16:00:03
43821,Bus,X9,Ashland Express,Normal Service,ffffff,8/29/2026,16:00:03
43822,Bus,10,Obama Presidential Center/Museum of Science & Industry Express,Planned Reroute,b71234,8/29/2026,16:00:03
43823,Bus,11,Lincoln,Bus Stop Relocation,565a5c,8/29/2026,16:00:03
43824,Bus,12,Roosevelt,Bus Stop Note,565a5c,8/29/2026,16:00:03
43825,Bus,J14,Jeffery Jump,Planned Reroute,0065BD,8/29/2026,16:00:03
43826,Bus,15,Jeffery Local,Planned Reroute,565a5c,8/29/2026,16:00:03
43827,Bus,18,16th-18th,Normal Service,565a5c,8/29/2026,16:00:03
43828,Bus,19,United Center Express,Normal Service,ffffff,8/29/2026,16:00:03
43829,Bus,20,Madison,Bus Stop Note,414145,8/29/2026,16:00:03
43830,Bus,21,Cermak,Normal Service,565a5c,8/29/2026,16:00:03
43831,Bus,22,Clark,Bus Stop Note,565a5c,8/29/2026,16:00:03
43832,Bus,24,Wentworth,Bus Stop Note,565a5c,8/29/2026,16:00:03
43833,Bus,26,South Shore Express,Normal Service,ffffff,8/29/2026,16:00:03
43834,Bus,28,Stony Island,Normal Service,565a5c,8/29/2026,16:00:03
43835,Bus,29,State,Planned Reroute,565a5c,8/29/2026,16:00:03
43836,Bus,30,South Chicago,Normal Service,565a5c,8/29/2026,16:00:03
43837,Bus,31,31st,Normal Service,565a5c,8/29/2026,16:00:03
43838,Bus,34,South Michigan,Normal Service,414145,8/29/2026,16:00:03
43839,Bus,35,31st/35th,Added Service,414145,8/29/2026,16:00:03
43840,Bus,36,Broadway,Planned Reroute,565a5c,8/29/2026,16:00:03
43841,Bus,37,Sedgwick,Planned Reroute,565a5c,8/29/2026,16:00:03
43842,Bus,39,Pershing,Normal Service,565a5c,8/29/2026,16:00:03
43843,Bus,43,43rd,Normal Service,565a5c,8/29/2026,16:00:03
43844,Bus,44,Wallace/Racine,Planned Reroute,565a5c,8/29/2026,16:00:03
43845,Bus,47,47th,Normal Service,414145,8/29/2026,16:00:03
43846,Bus,48,South Damen,Normal Service,ffffff,8/29/2026,16:00:03
43847,Bus,49,Western,Planned Reroute,414145,8/29/2026,16:00:03
43848,Bus,49B,North Western,Bus Stop Relocation,565a5c,8/29/2026,16:00:03
43849,Bus,X49,Western Express,Planned Reroute,ffffff,8/29/2026,16:00:03
43850,Bus,50,Damen,Bus Stop Note,565a5c,8/29/2026,16:00:03
43851,Bus,51,51st,Normal Service,565a5c,8/29/2026,16:00:03
43852,Bus,52,Kedzie,Normal Service,565a5c,8/29/2026,16:00:03
43853,Bus,52A,South Kedzie,Normal Service,565a5c,8/29/2026,16:00:03
43854,Bus,53,Pulaski,Normal Service,414145,8/29/2026,16:00:03
43855,Bus,53A,South Pulaski,Normal Service,565a5c,8/29/2026,16:00:03
43856,Bus,54,Cicero,Normal Service,414145,8/29/2026,16:00:03
43857,Bus,54A,North Cicero/Skokie Blvd.,Normal Service,ffffff,8/29/2026,16:00:03
43858,Bus,54B,South Cicero,Normal Service,565a5c,8/29/2026,16:00:03
43859,Bus,55,Garfield,Normal Service,414145,8/29/2026,16:00:03
43860,Bus,55A,55th/Austin,Normal Service,ffffff,8/29/2026,16:00:03
43861,Bus,55N,55th/Narragansett,Normal Service,565a5c,8/29/2026,16:00:03
43862,Bus,56,Milwaukee,Normal Service,565a5c,8/29/2026,16:00:03
43863,Bus,57,Laramie,Normal Service,565a5c,8/29/2026,16:00:03
43864,Bus,59,59th/61st,Normal Service,565a5c,8/29/2026,16:00:03
43865,Bus,60,Blue Island/26th,Minor Delays / Reroute,414145,8/29/2026,16:00:03
43866,Bus,62,Archer,Planned Reroute,565a5c,8/29/2026,16:00:03
43867,Bus,62H,Archer/Harlem,Normal Service,565a5c,8/29/2026,16:00:03
43868,Bus,63,63rd,Normal Service,414145,8/29/2026,16:00:03
43869,Bus,63W,West 63rd,Normal Service,565a5c,8/29/2026,16:00:03
43870,Bus,65,Grand,Normal Service,565a5c,8/29/2026,16:00:03
43871,Bus,66,Chicago,Planned Reroute,414145,8/29/2026,16:00:03
43872,Bus,67,67th-69th-71st,Planned Reroute,565a5c,8/29/2026,16:00:03
43873,Bus,68,Northwest Highway,Normal Service,565a5c,8/29/2026,16:00:03
43874,Bus,70,Division,Added Service,565a5c,8/29/2026,16:00:03
43875,Bus,71,71st/South Shore,Normal Service,565a5c,8/29/2026,16:00:03
43876,Bus,72,North,Normal Service,565a5c,8/29/2026,16:00:03
43877,Bus,73,Armitage,Planned Reroute,565a5c,8/29/2026,16:00:03
43878,Bus,74,Fullerton,Added Service,414145,8/29/2026,16:00:03
43879,Bus,75,74th-75th,Normal Service,565a5c,8/29/2026,16:00:03
43880,Bus,76,Diversey,Added Service,565a5c,8/29/2026,16:00:03
43881,Bus,77,Belmont,Normal Service,414145,8/29/2026,16:00:03
43882,Bus,78,Montrose,Service Change,565a5c,8/29/2026,16:00:03
43883,Bus,79,79th,Normal Service,414145,8/29/2026,16:00:03
43884,Bus,80,Irving Park,Normal Service,565a5c,8/29/2026,16:00:03
43885,Bus,81,Lawrence,Normal Service,565a5c,8/29/2026,16:00:03
43886,Bus,81W,West Lawrence,Normal Service,565a5c,8/29/2026,16:00:03
43887,Bus,82,Kimball-Homan,Planned Reroute,414145,8/29/2026,16:00:03
43888,Bus,84,Peterson,Normal Service,565a5c,8/29/2026,16:00:03
43889,Bus,85,Central,Added Service,414145,8/29/2026,16:00:03
43890,Bus,85A,North Central,Normal Service,565a5c,8/29/2026,16:00:03
43891,Bus,86,Narragansett/Ridgeland,Normal Service,565a5c,8/29/2026,16:00:03
43892,Bus,87,87th,Normal Service,565a5c,8/29/2026,16:00:03
43893,Bus,88,Higgins,Normal Service,565a5c,8/29/2026,16:00:03
43894,Bus,90,Harlem,Normal Service,565a5c,8/29/2026,16:00:03
43895,Bus,91,Austin,Planned Reroute,565a5c,8/29/2026,16:00:03
43896,Bus,92,Foster,Planned Reroute,565a5c,8/29/2026,16:00:03
43897,Bus,93,California/Dodge,Planned Reroute,565a5c,8/29/2026,16:00:03
43898,Bus,94,California,Normal Service,565a5c,8/29/2026,16:00:03
43899,Bus,95,95th,Normal Service,414145,8/29/2026,16:00:03
43900,Bus,96,Lunt,Planned Reroute,565a5c,8/29/2026,16:00:03
43901,Bus,97,Skokie,Normal Service,565a5c,8/29/2026,16:00:03
43902,Bus,100,Jeffery Manor Express,Normal Service,ffffff,8/29/2026,16:00:03
43903,Bus,103,West 103rd,Normal Service,565a5c,8/29/2026,16:00:03
43904,Bus,106,East 103rd,Normal Service,565a5c,8/29/2026,16:00:03
43905,Bus,108,Halsted/95th,Normal Service,ffffff,8/29/2026,16:00:03
43906,Bus,111,111th/King Drive,Normal Service,565a5c,8/29/2026,16:00:03
43907,Bus,111A,Pullman Shuttle,Normal Service,565a5c,8/29/2026,16:00:03
43908,Bus,112,Vincennes/111th,Normal Service,565a5c,8/29/2026,16:00:03
43909,Bus,115,Pullman/115th,Planned Reroute,565a5c,8/29/2026,16:00:03
43910,Bus,119,Michigan/119th,Normal Service,565a5c,8/29/2026,16:00:03
43911,Bus,120,Ogilvie/Streeterville Express,Bus Stop Note,ffffff,8/29/2026,16:00:03
43912,Bus,121,Union/Streeterville Express,Bus Stop Note,ffffff,8/29/2026,16:00:03
43913,Bus,124,Navy Pier,Planned Reroute,565a5c,8/29/2026,16:00:03
43914,Bus,125,Water Tower Express,Planned Reroute,ffffff,8/29/2026,16:00:03
43915,Bus,126,Jackson,Planned Reroute,565a5c,8/29/2026,16:00:03
43916,Bus,128,Soldier Field Express,Normal Service,ffffff,8/29/2026,16:00:03
43917,Bus,130,Museum Campus,Normal Service,ffffff,8/29/2026,16:00:03
43918,Bus,134,Stockton/LaSalle Express,Normal Service,ffffff,8/29/2026,16:00:03
43919,Bus,135,Clarendon/LaSalle Express,Normal Service,ffffff,8/29/2026,16:00:03
43920,Bus,136,Sheridan/LaSalle Express,Normal Service,ffffff,8/29/2026,16:00:03
43921,Bus,143,Stockton/Michigan Express,Normal Service,ffffff,8/29/2026,16:00:03
43922,Bus,146,Inner Lake Shore/Michigan Express,Planned Reroute,b71234,8/29/2026,16:00:03
43923,Bus,147,Outer DuSable Lake Shore Express,Normal Service,b71234,8/29/2026,16:00:03
43924,Bus,148,Clarendon/Michigan Express,Planned Reroute,ffffff,8/29/2026,16:00:03
43925,Bus,151,Sheridan,Normal Service,565a5c,8/29/2026,16:00:03
43926,Bus,152,Addison,Normal Service,565a5c,8/29/2026,16:00:03
43927,Bus,155,Devon,Normal Service,565a5c,8/29/2026,16:00:03
43928,Bus,156,LaSalle,Normal Service,565a5c,8/29/2026,16:00:03
43929,Bus,157,Streeterville/Taylor,Planned Reroute,565a5c,8/29/2026,16:00:03
43930,Bus,165,West 65th,Normal Service,ffffff,8/29/2026,16:00:03
43931,Bus,169,69th/UPS Express,Normal Service,ffffff,8/29/2026,16:00:03
43932,Bus,171,U. of Chicago/Hyde Park,Normal Service,565a5c,8/29/2026,16:00:03
43933,Bus,172,U. of Chicago/Kenwood,Planned Reroute,565a5c,8/29/2026,16:00:03
43934,Bus,192,U. of Chicago Hospitals Express,Planned Reroute,ffffff,8/29/2026,16:00:03
43935,Bus,201,Central/Ridge,Normal Service,565a5c,8/29/2026,16:00:03
43936,Bus,206,Evanston Circulator,Normal Service,ffffff,8/29/2026,16:00:03
43937,Rail,Red,Red Line,Normal Service,c60c30,8/29/2026,16:00:04
43938,Rail,Blue,Blue Line,Planned Work w/Part Closure,00a1de,8/29/2026,16:00:04
43939,Rail,Brn,Brown Line,Normal Service,62361b,8/29/2026,16:00:04
43940,Rail,G,Green Line,Special Note,009b3a,8/29/2026,16:00:04
43941,Rail,Org,Orange Line,Normal Service,f9461c,8/29/2026,16:00:04
43942,Rail,Pink,Pink Line,Normal Service,e27ea6,8/29/2026,16:00:04
43943,Rail,P,Purple Line,Added Service,522398,8/29/2026,16:00:04
43944,Rail,Y,Yellow Line,Added Service,f9e300,8/29/2026,16:00:04
43945,Systemwide,Systemwide,All Routes,Normal Service,0,8/29/2026,16:00:05
43946,Systemwide,Bus,All Bus Routes,Service Change,0,8/29/2026,16:00:05
43947,Systemwide,Train,All Train Routes,Normal Service,0,8/29/2026,16:00:05
43948,Bus,1,Bronzeville/Union Station,Normal Service,ffffff,8/29/2026,16:39:25
43949,Bus,2,Hyde Park Express,Planned Reroute,ffffff,8/29/2026,16:39:25
43950,Bus,3,King Drive,Added Service,565a5c,8/29/2026,16:39:25
43951,Bus,4,Cottage Grove,Planned Reroute,414145,8/29/2026,16:39:25
43952,Bus,X4,Cottage Grove Express,Normal Service,ffffff,8/29/2026,16:39:25
43953,Bus,N5,South Shore Night Bus,Planned Reroute,ffffff,8/29/2026,16:39:25
43954,Bus,6,Jackson Park Express,Planned Reroute,b71234,8/29/2026,16:39:25
43955,Bus,7,Harrison,Planned Reroute,565a5c,8/29/2026,16:39:25
43956,Bus,8,Halsted,Planned Reroute,565a5c,8/29/2026,16:39:25
43957,Bus,8A,South Halsted,Normal Service,565a5c,8/29/2026,16:39:25
43958,Bus,9,Ashland,Normal Service,565a5c,8/29/2026,16:39:25
43959,Bus,X9,Ashland Express,Normal Service,ffffff,8/29/2026,16:39:25
43960,Bus,10,Obama Presidential Center/Museum of Science & Industry Express,Planned Reroute,b71234,8/29/2026,16:39:25
43961,Bus,11,Lincoln,Bus Stop Relocation,565a5c,8/29/2026,16:39:25
43962,Bus,12,Roosevelt,Bus Stop Note,565a5c,8/29/2026,16:39:25
43963,Bus,J14,Jeffery Jump,Planned Reroute,0065BD,8/29/2026,16:39:25
43964,Bus,15,Jeffery Local,Planned Reroute,565a5c,8/29/2026,16:39:25
43965,Bus,18,16th-18th,Normal Service,565a5c,8/29/2026,16:39:25
43966,Bus,19,United Center Express,Normal Service,ffffff,8/29/2026,16:39:25
43967,Bus,20,Madison,Bus Stop Note,414145,8/29/2026,16:39:25
43968,Bus,21,Cermak,Normal Service,565a5c,8/29/2026,16:39:25
